Player Display Name,Player First Name,Player Last Name,Player Primary Position,Session Title,Session Type,Session Day of Week,Session Week Number,Drill Title,Total Time,Total Distance,Distance Per Min,Distance Zone 4 (Absolute),Distance Zone 4 (Relative),Distance Zone 5 (Absolute),Distance Zone 5 (Relative),Distance Zone 6 (Absolute),Distance Zone 6 (Relative),High Speed Running (Absolute),High Speed Running (Relative),HSR Per Minute (Absolute),HSR Per Minute (Relative),Sprint Distance,Sprints,Entries Zone 4 (Absolute),Entries Zone 4 (Relative),Entries Zone 5 (Absolute),Entries Zone 5 (Relative),Entries Zone 6 (Absolute),Entries Zone 6 (Relative),Max Speed,Player Max Speed,Accelerations (Absolute),Accelerations (Relative),Acceleration Impulse,Accelerations Zone 4 (Absolute),Accelerations Zone 4 (Relative),Accelerations Zone 5 (Absolute),Accelerations Zone 5 (Relative),Accelerations Zone 6 (Absolute),Accelerations Zone 6 (Relative),Accelerations Total Distance Zone 4 (Absolute),Accelerations Total Distance Zone 4 (Relative),Accelerations Total Distance Zone 5 (Absolute),Accelerations Total Distance Zone 5 (Relative),Accelerations Total Distance Zone 6 (Absolute),Accelerations Total Distance Zone 6 (Relative),Accelerations Per Min (Absolute),Accelerations Per Min (Relative),Player Max Accel,Max Acceleration,Decelerations (Absolute),Decelerations (Relative),Decelerations Zone 4 (Absolute),Decelerations Zone 4 (Relative),Decelerations Zone 5 (Absolute),Decelerations Zone 5 (Relative),Decelerations Zone 6 (Absolute),Decelerations Zone 6 (Relative),Decelerations Total Distance Zone 4 (Absolute),Decelerations Total Distance Zone 4 (Relative),Decelerations Total Distance Zone 5 (Absolute),Decelerations Total Distance Zone 5 (Relative),Decelerations Total Distance Zone 6 (Absolute),Decelerations Total Distance Zone 6 (Relative),Decels Per Min (Absolute),Decelerations Per Min (Relative),Player Max Decel,Max Deceleration,Average Time Since Last Accel,Average Time Since Last Decel,HML Efforts,Dynamic Load Anterior,Dynamic Load Lateral,Dynamic Load Vertical,Mechanical Load,Total Loading,Time In Heart Rate Zone 5 (Absolute),Time In Heart Rate Zone 5 (Relative),Time In Heart Rate Zone 6 (Absolute),Time In Heart Rate Zone 6 (Relative),Average Heart Rate,Heart Rate Load,Max Heart Rate,Player Max Heart Rate,Step Balance,Fatigue Index,Drill Date,Session Date,Unnamed: 89
Berdos,,Berdos,Striker,PAOK Match,Match Day,Saturday,41,1st half,45,4895,115.1,283,460,154,251,188,292,515,811,12.1,12.1,269,8,6,11,3,5,3,5,33.0,34.1,22,35,0,12,17,6,10,4,7,0,0,0,0,0,0,0.5,0.5,5.4,4.7,21,33,9,16,6,10,4,6,0,0,0,0,0,0,0.5,0.5,-5.7,-4.0,18.3,12.6,22,151,132,94,378,429,7.7,12.0,2.5,4.0,158,122,192,194,0.03,5.0,10/11/2025,10/11/2025,PAOK B
Berdos,,Berdos,Striker,PAOK Match,Match Day,Saturday,41,2nd half,41,4460,115.1,258,460,141,251,172,292,470,811,12.1,12.1,245,7,6,11,2,5,2,5,33.0,34.1,20,35,0,11,17,6,10,4,7,0,0,0,0,0,0,0.5,0.5,5.4,4.7,20,33,9,16,5,10,3,6,0,0,0,0,0,0,0.5,0.5,-5.7,-4.0,18.3,12.6,20,137,120,85,344,391,7.0,12.0,2.3,4.0,158,112,192,194,0.03,5.0,10/11/2025,10/11/2025,PAOK B
Berdos,,Berdos,Striker,PAOK Match,Match Day,Saturday,41,0-15,15,1632,115.1,94,460,51,251,63,292,172,811,12.1,12.1,90,3,2,11,1,5,1,5,33.0,34.1,7,35,0,4,17,2,10,1,7,0,0,0,0,0,0,0.5,0.5,5.4,4.7,7,33,3,16,2,10,1,6,0,0,0,0,0,0,0.5,0.5,-5.7,-4.0,18.3,12.6,7,50,44,31,126,143,2.6,12.0,0.8,4.0,158,41,192,194,0.03,5.0,10/11/2025,10/11/2025,PAOK B
Berdos,,Berdos,Striker,PAOK Match,Match Day,Saturday,41,15-30,15,1632,115.1,94,460,51,251,63,292,172,811,12.1,12.1,90,3,2,11,1,5,1,5,33.0,34.1,7,35,0,4,17,2,10,1,7,0,0,0,0,0,0,0.5,0.5,5.4,4.7,7,33,3,16,2,10,1,6,0,0,0,0,0,0,0.5,0.5,-5.7,-4.0,18.3,12.6,7,50,44,31,126,143,2.6,12.0,0.8,4.0,158,41,192,194,0.03,5.0,10/11/2025,10/11/2025,PAOK B
Berdos,,Berdos,Striker,PAOK Match,Match Day,Saturday,41,30-45,15,1632,115.1,94,460,51,251,63,292,172,811,12.1,12.1,90,3,2,11,1,5,1,5,33.0,34.1,7,35,0,4,17,2,10,1,7,0,0,0,0,0,0,0.5,0.5,5.4,4.7,7,33,3,16,2,10,1,6,0,0,0,0,0,0,0.5,0.5,-5.7,-4.0,18.3,12.6,7,50,44,31,126,143,2.6,12.0,0.8,4.0,158,41,192,194,0.03,5.0,10/11/2025,10/11/2025,PAOK B
Berdos,,Berdos,Striker,PAOK Match,Match Day,Saturday,41,45-60,15,1632,115.1,94,460,51,251,63,292,172,811,12.1,12.1,90,3,2,11,1,5,1,5,33.0,34.1,7,35,0,4,17,2,10,1,7,0,0,0,0,0,0,0.5,0.5,5.4,4.7,7,33,3,16,2,10,1,6,0,0,0,0,0,0,0.5,0.5,-5.7,-4.0,18.3,12.6,7,50,44,31,126,143,2.6,12.0,0.8,4.0,158,41,192,194,0.03,5.0,10/11/2025,10/11/2025,PAOK B
Berdos,,Berdos,Striker,PAOK Match,Match Day,Saturday,41,60-75,15,1632,115.1,94,460,51,251,63,292,172,811,12.1,12.1,90,3,2,11,1,5,1,5,33.0,34.1,7,35,0,4,17,2,10,1,7,0,0,0,0,0,0,0.5,0.5,5.4,4.7,7,33,3,16,2,10,1,6,0,0,0,0,0,0,0.5,0.5,-5.7,-4.0,18.3,12.6,7,50,44,31,126,143,2.6,12.0,0.8,4.0,158,41,192,194,0.03,5.0,10/11/2025,10/11/2025,PAOK B
Berdos,,Berdos,Striker,PAOK Match,Match Day,Saturday,41,75-90,11,1197,115.1,69,460,38,251,46,292,126,811,12.1,12.1,66,2,2,11,1,5,1,5,33.0,34.1,5,35,0,3,17,2,10,1,7,0,0,0,0,0,0,0.5,0.5,5.4,4.7,5,33,2,16,1,10,1,6,0,0,0,0,0,0,0.5,0.5,-5.7,-4.0,18.3,12.6,5,37,32,23,92,105,1.9,12.0,0.6,4.0,158,30,192,194,0.03,5.0,10/11/2025,10/11/2025,PAOK B
Bokos,,Bokos,Winger,PAN Match,Match Day,Saturday,41,Entire Session,9,977,114.9,62,560,34,306,35,311,113,991,13.3,13.3,51,2,1,13,1,6,1,6,33.9,35.2,4,39,0,2,19,1,11,1,7,0,0,0,0,0,0,0.5,0.5,5.2,3.9,4,38,2,19,1,11,1,7,0,0,0,0,0,0,0.5,0.5,-5.3,-4.4,14.3,16.6,5,29,25,18,71,80,1.5,13.4,0.5,4.5,162,24,189,196,-0.01,3.6,10/11/2025,10/11/2025,Panathinaikos
Bokos,,Bokos,Winger,PAN Match,Match Day,Saturday,41,2nd half,9,977,114.9,62,560,34,306,35,311,113,991,13.3,13.3,51,2,1,13,1,6,1,6,33.9,35.2,4,39,0,2,19,1,11,1,7,0,0,0,0,0,0,0.5,0.5,5.2,3.9,4,38,2,19,1,11,1,7,0,0,0,0,0,0,0.5,0.5,-5.3,-4.4,14.3,16.6,5,29,25,18,71,80,1.5,13.4,0.5,4.5,162,24,189,196,-0.01,3.6,10/11/2025,10/11/2025,Panathinaikos
Bokos,,Bokos,Winger,PAN Match,Match Day,Saturday,41,75-90,9,977,114.9,62,560,34,306,35,311,113,991,13.3,13.3,51,2,1,13,1,6,1,6,33.9,35.2,4,39,0,2,19,1,11,1,7,0,0,0,0,0,0,0.5,0.5,5.2,3.9,4,38,2,19,1,11,1,7,0,0,0,0,0,0,0.5,0.5,-5.3,-4.4,14.3,16.6,5,29,25,18,71,80,1.5,13.4,0.5,4.5,162,24,189,196,-0.01,3.6,10/11/2025,10/11/2025,Panathinaikos
Chaminta,,Chaminta,Winger,LSK Match,Match Day,Saturday,41,Entire Session,21,2281,114.9,145,560,79,306,83,311,263,991,13.3,13.3,118,4,3,13,2,6,2,6,33.9,35.2,10,39,0,5,19,3,11,2,7,0,0,0,0,0,0,0.5,0.5,5.2,3.9,10,38,5,19,3,11,2,7,0,0,0,0,0,0,0.5,0.5,-5.3,-4.4,14.3,16.6,11,67,58,42,167,187,3.6,13.4,1.2,4.5,162,57,189,196,0.08,3.6,10/11/2025,10/11/2025,Lillestrom
Chaminta,,Chaminta,Winger,LSK Match,Match Day,Saturday,41,2nd half,21,2281,114.9,145,560,79,306,83,311,263,991,13.3,13.3,118,4,3,13,2,6,2,6,33.9,35.2,10,39,0,5,19,3,11,2,7,0,0,0,0,0,0,0.5,0.5,5.2,3.9,10,38,5,19,3,11,2,7,0,0,0,0,0,0,0.5,0.5,-5.3,-4.4,14.3,16.6,11,67,58,42,167,187,3.6,13.4,1.2,4.5,162,57,189,196,0.08,3.6,10/11/2025,10/11/2025,Lillestrom
Chaminta,,Chaminta,Winger,LSK Match,Match Day,Saturday,41,60-75,6,652,114.9,41,560,23,306,24,311,75,991,13.3,13.3,34,1,1,13,1,6,1,6,33.9,35.2,3,39,0,1,19,1,11,1,7,0,0,0,0,0,0,0.5,0.5,5.2,3.9,3,38,1,19,1,11,1,7,0,0,0,0,0,0,0.5,0.5,-5.3,-4.4,14.3,16.6,3,19,17,12,48,53,1.0,13.4,0.3,4.5,162,16,189,196,0.08,3.6,10/11/2025,10/11/2025,Lillestrom
Chaminta,,Chaminta,Winger,LSK Match,Match Day,Saturday,41,75-90,15,1629,114.9,104,560,56,306,59,311,188,991,13.3,13.3,84,3,2,13,1,6,1,6,33.9,35.2,7,39,0,4,19,2,11,1,7,0,0,0,0,0,0,0.5,0.5,5.2,3.9,7,38,4,19,2,11,1,7,0,0,0,0,0,0,0.5,0.5,-5.3,-4.4,14.3,16.6,8,48,41,30,119,134,2.6,13.4,0.9,4.5,162,41,189,196,0.08,3.6,10/11/2025,10/11/2025,Lillestrom
Charoupas,,Charoupas,Offensive Midfielder,ARIS Match,Match Day,Saturday,41,Entire Session,83,9325,118.9,398,298,217,162,211,154,722,547,9.2,9.2,303,11,9,7,3,3,3,3,32.2,33.2,45,35,0,23,17,12,10,8,7,0,0,0,0,0,0,0.6,0.6,5.1,5.1,44,35,23,17,13,10,8,7,0,0,0,0,0,0,0.6,0.6,-5.1,-4.9,18.2,16.8,43,292,256,183,731,829,14.1,10.5,4.7,3.5,161,233,187,196,-0.03,5.0,10/11/2025,10/11/2025,Aris
Charoupas,,Charoupas,Offensive Midfielder,ARIS Match,Match Day,Saturday,41,1st half,45,5056,118.9,216,298,118,162,114,154,391,547,9.2,9.2,164,6,5,7,2,3,2,3,32.2,33.2,24,35,0,12,17,7,10,4,7,0,0,0,0,0,0,0.6,0.6,5.1,5.1,24,35,12,17,7,10,4,7,0,0,0,0,0,0,0.6,0.6,-5.1,-4.9,18.2,16.8,23,158,139,99,396,449,7.6,10.5,2.5,3.5,161,126,187,196,-0.03,5.0,10/11/2025,10/11/2025,Aris
Charoupas,,Charoupas,Offensive Midfielder,ARIS Match,Match Day,Saturday,41,2nd half,38,4269,118.9,182,298,99,162,97,154,331,547,9.2,9.2,139,5,4,7,1,3,1,3,32.2,33.2,21,35,0,11,17,5,10,4,7,0,0,0,0,0,0,0.6,0.6,5.1,5.1,20,35,11,17,6,10,4,7,0,0,0,0,0,0,0.6,0.6,-5.1,-4.9,18.2,16.8,20,134,117,84,335,380,6.5,10.5,2.2,3.5,161,107,187,196,-0.03,5.0,10/11/2025,10/11/2025,Aris
Charoupas,,Charoupas,Offensive Midfielder,ARIS Match,Match Day,Saturday,41,0-15,15,1685,118.9,72,298,39,162,38,154,130,547,9.2,9.2,55,2,2,7,1,3,1,3,32.2,33.2,8,35,0,4,17,2,10,1,7,0,0,0,0,0,0,0.6,0.6,5.1,5.1,8,35,4,17,2,10,1,7,0,0,0,0,0,0,0.6,0.6,-5.1,-4.9,18.2,16.8,8,53,46,33,132,150,2.5,10.5,0.8,3.5,161,42,187,196,-0.03,5.0,10/11/2025,10/11/2025,Aris
Charoupas,,Charoupas,Offensive Midfielder,ARIS Match,Match Day,Saturday,41,15-30,15,1685,118.9,72,298,39,162,38,154,130,547,9.2,9.2,55,2,2,7,1,3,1,3,32.2,33.2,8,35,0,4,17,2,10,1,7,0,0,0,0,0,0,0.6,0.6,5.1,5.1,8,35,4,17,2,10,1,7,0,0,0,0,0,0,0.6,0.6,-5.1,-4.9,18.2,16.8,8,53,46,33,132,150,2.5,10.5,0.8,3.5,161,42,187,196,-0.03,5.0,10/11/2025,10/11/2025,Aris
Charoupas,,Charoupas,Offensive Midfielder,ARIS Match,Match Day,Saturday,41,30-45,15,1685,118.9,72,298,39,162,38,154,130,547,9.2,9.2,55,2,2,7,1,3,1,3,32.2,33.2,8,35,0,4,17,2,10,1,7,0,0,0,0,0,0,0.6,0.6,5.1,5.1,8,35,4,17,2,10,1,7,0,0,0,0,0,0,0.6,0.6,-5.1,-4.9,18.2,16.8,8,53,46,33,132,150,2.5,10.5,0.8,3.5,161,42,187,196,-0.03,5.0,10/11/2025,10/11/2025,Aris
Charoupas,,Charoupas,Offensive Midfielder,ARIS Match,Match Day,Saturday,41,45-60,15,1685,118.9,72,298,39,162,38,154,130,547,9.2,9.2,55,2,2,7,1,3,1,3,32.2,33.2,8,35,0,4,17,2,10,1,7,0,0,0,0,0,0,0.6,0.6,5.1,5.1,8,35,4,17,2,10,1,7,0,0,0,0,0,0,0.6,0.6,-5.1,-4.9,18.2,16.8,8,53,46,33,132,150,2.5,10.5,0.8,3.5,161,42,187,196,-0.03,5.0,10/11/2025,10/11/2025,Aris
Charoupas,,Charoupas,Offensive Midfielder,ARIS Match,Match Day,Saturday,41,60-75,15,1685,118.9,72,298,39,162,38,154,130,547,9.2,9.2,55,2,2,7,1,3,1,3,32.2,33.2,8,35,0,4,17,2,10,1,7,0,0,0,0,0,0,0.6,0.6,5.1,5.1,8,35,4,17,2,10,1,7,0,0,0,0,0,0,0.6,0.6,-5.1,-4.9,18.2,16.8,8,53,46,33,132,150,2.5,10.5,0.8,3.5,161,42,187,196,-0.03,5.0,10/11/2025,10/11/2025,Aris
Charoupas,,Charoupas,Offensive Midfielder,ARIS Match,Match Day,Saturday,41,75-90,8,899,118.9,38,298,21,162,20,154,70,547,9.2,9.2,29,1,1,7,0,3,0,3,32.2,33.2,4,35,0,2,17,1,10,1,7,0,0,0,0,0,0,0.6,0.6,5.1,5.1,4,35,2,17,1,10,1,7,0,0,0,0,0,0,0.6,0.6,-5.1,-4.9,18.2,16.8,4,28,25,18,70,80,1.4,10.5,0.5,3.5,161,22,187,196,-0.03,5.0,10/11/2025,10/11/2025,Aris
Dunga,,Dunga,Central Defender,PAOK Match,Match Day,Saturday,41,Entire Session,89,8851,105.2,323,266,176,145,141,116,586,460,7.0,7.0,202,6,7,6,3,3,2,2,30.8,32.2,38,34,0,19,17,11,10,7,6,0,0,0,0,0,0,0.5,0.5,5.1,4.2,37,34,18,17,10,9,7,6,0,0,0,0,0,0,0.5,0.5,-5.4,-4.6,10.9,16.4,37,273,240,171,680,782,15.2,12.7,5.2,4.2,158,223,191,197,0.03,7.5,10/11/2025,10/11/2025,PAOK B
Dunga,,Dunga,Central Defender,PAOK Match,Match Day,Saturday,41,1st half,45,4475,105.2,163,266,89,145,71,116,296,460,7.0,7.0,102,3,4,6,2,3,1,2,30.8,32.2,19,34,0,10,17,6,10,4,6,0,0,0,0,0,0,0.5,0.5,5.1,4.2,19,34,9,17,5,9,4,6,0,0,0,0,0,0,0.5,0.5,-5.4,-4.6,10.9,16.4,19,138,121,86,344,395,7.7,12.7,2.6,4.2,158,113,191,197,0.03,7.5,10/11/2025,10/11/2025,PAOK B
Dunga,,Dunga,Central Defender,PAOK Match,Match Day,Saturday,41,2nd half,44,4376,105.2,160,266,87,145,70,116,290,460,7.0,7.0,100,3,3,6,1,3,1,2,30.8,32.2,19,34,0,9,17,5,10,3,6,0,0,0,0,0,0,0.5,0.5,5.1,4.2,18,34,9,17,5,9,3,6,0,0,0,0,0,0,0.5,0.5,-5.4,-4.6,10.9,16.4,18,135,119,85,336,387,7.5,12.7,2.6,4.2,158,110,191,197,0.03,7.5,10/11/2025,10/11/2025,PAOK B
Dunga,,Dunga,Central Defender,PAOK Match,Match Day,Saturday,41,0-15,15,1492,105.2,54,266,30,145,24,116,99,460,7.0,7.0,34,1,1,6,1,3,0,2,30.8,32.2,6,34,0,3,17,2,10,1,6,0,0,0,0,0,0,0.5,0.5,5.1,4.2,6,34,3,17,2,9,1,6,0,0,0,0,0,0,0.5,0.5,-5.4,-4.6,10.9,16.4,6,46,40,29,115,132,2.6,12.7,0.9,4.2,158,38,191,197,0.03,7.5,10/11/2025,10/11/2025,PAOK B
Dunga,,Dunga,Central Defender,PAOK Match,Match Day,Saturday,41,15-30,15,1492,105.2,54,266,30,145,24,116,99,460,7.0,7.0,34,1,1,6,1,3,0,2,30.8,32.2,6,34,0,3,17,2,10,1,6,0,0,0,0,0,0,0.5,0.5,5.1,4.2,6,34,3,17,2,9,1,6,0,0,0,0,0,0,0.5,0.5,-5.4,-4.6,10.9,16.4,6,46,40,29,115,132,2.6,12.7,0.9,4.2,158,38,191,197,0.03,7.5,10/11/2025,10/11/2025,PAOK B
Dunga,,Dunga,Central Defender,PAOK Match,Match Day,Saturday,41,30-45,15,1492,105.2,54,266,30,145,24,116,99,460,7.0,7.0,34,1,1,6,1,3,0,2,30.8,32.2,6,34,0,3,17,2,10,1,6,0,0,0,0,0,0,0.5,0.5,5.1,4.2,6,34,3,17,2,9,1,6,0,0,0,0,0,0,0.5,0.5,-5.4,-4.6,10.9,16.4,6,46,40,29,115,132,2.6,12.7,0.9,4.2,158,38,191,197,0.03,7.5,10/11/2025,10/11/2025,PAOK B
Dunga,,Dunga,Central Defender,PAOK Match,Match Day,Saturday,41,45-60,15,1492,105.2,54,266,30,145,24,116,99,460,7.0,7.0,34,1,1,6,1,3,0,2,30.8,32.2,6,34,0,3,17,2,10,1,6,0,0,0,0,0,0,0.5,0.5,5.1,4.2,6,34,3,17,2,9,1,6,0,0,0,0,0,0,0.5,0.5,-5.4,-4.6,10.9,16.4,6,46,40,29,115,132,2.6,12.7,0.9,4.2,158,38,191,197,0.03,7.5,10/11/2025,10/11/2025,PAOK B
Dunga,,Dunga,Central Defender,PAOK Match,Match Day,Saturday,41,60-75,15,1492,105.2,54,266,30,145,24,116,99,460,7.0,7.0,34,1,1,6,1,3,0,2,30.8,32.2,6,34,0,3,17,2,10,1,6,0,0,0,0,0,0,0.5,0.5,5.1,4.2,6,34,3,17,2,9,1,6,0,0,0,0,0,0,0.5,0.5,-5.4,-4.6,10.9,16.4,6,46,40,29,115,132,2.6,12.7,0.9,4.2,158,38,191,197,0.03,7.5,10/11/2025,10/11/2025,PAOK B
Dunga,,Dunga,Central Defender,PAOK Match,Match Day,Saturday,41,75-90,14,1392,105.2,51,266,28,145,22,116,92,460,7.0,7.0,32,1,1,6,0,3,0,2,30.8,32.2,6,34,0,3,17,2,10,1,6,0,0,0,0,0,0,0.5,0.5,5.1,4.2,6,34,3,17,2,9,1,6,0,0,0,0,0,0,0.5,0.5,-5.4,-4.6,10.9,16.4,6,43,38,27,107,123,2.4,12.7,0.8,4.2,158,35,191,197,0.03,7.5,10/11/2025,10/11/2025,PAOK B
Eleftheriadis,,Eleftheriadis,Defensive Midfielder,PAOK Match,Match Day,Saturday,41,Entire Session,9,1101,129.5,39,332,21,181,18,155,71,588,8.4,8.4,26,1,1,8,0,3,0,3,30.6,32.2,5,40,0,2,20,1,12,1,8,0,0,0,0,0,0,0.6,0.6,5.9,4.3,5,40,2,20,1,12,1,8,0,0,0,0,0,0,0.6,0.6,-5.9,-3.9,9.8,13.2,5,34,30,22,86,100,1.5,12.8,0.5,4.3,160,28,195,197,0.02,5.4,10/11/2025,10/11/2025,PAOK U19
